2016-09-29 22:09:25.609972775,1475186965609972775,640,480,center_camera,center/1475186965609972775.jpg,-0.0463138163084,-0.691982687552,14.6070441862,0.0,0.0,0.0
2016-09-29 22:09:25.659735933,1475186965659735933,640,480,center_camera,center/1475186965659735933.jpg,-0.0470994043779,-0.560746319038,14.6166667938,0.0,0.0,0.0
2016-09-29 22:09:25.709975321,1475186965709975321,640,480,center_camera,center/1475186965709975321.jpg,-0.0436332300305,-0.279868573502,14.6138887405,0.0,0.0,0.0
2016-09-29 22:09:25.759787059,1475186965759787059,640,480,center_camera,center/1475186965759787059.jpg,-0.0401425734162,-0.00292730564024,14.6251301005,0.0,0.0,0.0
2016-09-29 22:09:25.809874186,1475186965809874186,640,480,center_camera,center/1475186965809874186.jpg,-0.0366519130766,-0.467918057219,14.6178704618,0.0,0.0,0.0
2016-09-29 22:09:25.859775341,1475186965859775341,640,480,center_camera,center/1475186965859775341.jpg,-0.0349065847695,-0.1875,14.6082455636,0.0,0.0,0.0
2016-09-29 22:09:25.909878065,1475186965909878065,640,480,center_camera,center/1475186965909878065.jpg,-0.0349065847695,-0.21816757789,14.5721704657,0.0,0.0,0.0
2016-09-29 22:09:25.959781540,1475186965959781540,640,480,center_camera,center/1475186965959781540.jpg,-0.0314233958462,-0.187232582867,14.5611352189,0.0,0.0,0.0
2016-09-29 22:09:26.009852188,1475186966009852188,640,480,center_camera,center/1475186966009852188.jpg,-0.0261799395084,-0.124913856913,14.5222258704,0.0,0.0,0.0
2016-09-29 22:09:26.059905256,1475186966059905256,640,480,center_camera,center/1475186966059905256.jpg,-0.0261799395084,-0.124890499514,14.5055648872,0.0,0.0,0.0
2016-09-29 22:09:26.109864321,1475186966109864321,640,480,center_camera,center/1475186966109864321.jpg,-0.0218307347197,-0.219255591054,14.4847446027,0.0,0.0,0.0
2016-09-29 22:09:26.159774140,1475186966159774140,640,480,center_camera,center/1475186966159774140.jpg,-0.019226524593,-0.184502493925,14.4778663049,0.0,0.0,0.0
2016-09-29 22:09:26.209928052,1475186966209928052,640,480,center_camera,center/1475186966209928052.jpg,-0.0113675873028,-0.0625,14.463889122,0.0,0.0,0.0
2016-09-29 22:09:26.259785746,1475186966259785746,640,480,center_camera,center/1475186966259785746.jpg,-0.0052764314284,-0.0639482837997,14.45839739,0.0,0.0,0.0
2016-09-29 22:09:26.309912024,1475186966309912024,640,480,center_camera,center/1475186966309912024.jpg,-0.00523598771542,-0.279901869876,14.4570043679,0.0,0.0,0.0
2016-09-29 22:09:26.359857721,1475186966359857721,640,480,center_camera,center/1475186966359857721.jpg,-0.00523598771542,-0.191187551083,14.4446085357,0.0,0.0,0.0
2016-09-29 22:09:26.409906431,1475186966409906431,640,480,center_camera,center/1475186966409906431.jpg,-0.00523598771542,-0.1875,14.4238582848,0.0,0.0,0.0
2016-09-29 22:09:26.459861222,1475186966459861222,640,480,center_camera,center/1475186966459861222.jpg,-0.00523598771542,-0.307829747637,14.4003109996,0.0,0.0,0.0
2016-09-29 22:09:26.510149714,1475186966510149714,640,480,center_camera,center/1475186966510149714.jpg,-0.0060631506838,-0.529620592141,14.3821619074,37.3939349681,-122.114271698,-42.5
2016-09-29 22:09:26.559857993,1475186966559857993,640,480,center_camera,center/1475186966559857993.jpg,-0.0121321352327,-0.621950094186,14.3613818169,37.3939284747,-122.114271168,-42.5
2016-09-29 22:09:26.609945328,1475186966609945328,640,480,center_camera,center/1475186966609945328.jpg,-0.0130116264739,-0.5625,14.3378736722,37.3939219317,-122.114270634,-42.5
2016-09-29 22:09:26.660074821,1475186966660074821,640,480,center_camera,center/1475186966660074821.jpg,-0.0139626339078,-0.622307505806,14.3224611125,37.3939153833,-122.114270099,-42.5
2016-09-29 22:09:26.710124806,1475186966710124806,640,480,center_camera,center/1475186966710124806.jpg,-0.014759101911,-0.567957211121,14.2961973962,37.3939088452,-122.114269566,-42.5
2016-09-29 22:09:26.760057819,1475186966760057819,640,480,center_camera,center/1475186966760057819.jpg,-0.0157079640776,-0.440795019157,14.2836266477,37.3939023224,-122.114269033,-42.5
